Area,Year,Savanna fires,Forest fires,Crop Residues,Rice Cultivation,Drained organic soils (CO2),Pesticides Manufacturing,Food Transport,Forestland,Net Forest conversion,Food Household Consumption,Food Retail,On-farm Electricity Use,Food Packaging,Agrifood Systems Waste Disposal,Food Processing,Fertilizers Manufacturing,IPPU,Manure applied to Soils,Manure left on Pasture,Manure Management,Fires in organic soils,Fires in humid tropical forests,On-farm energy use,Rural population,Urban population,Total Population - Male,Total Population - Female,total_emission,Average Temperature °C
Tunisia,2020,18.4352,1.5592,120.1865,472.4379467,0.0,73.0,768.4471,-3801.4957,16.2149,2530.0606,1350.887,560.7716,293.4672,2712.0822,609.72,1416.012,3876.9548,97.7299,1458.8691,169.7241,0.0,0.0,1292.8741,3622337,8280799,6012828.0,6148895.0,14037.93775,1.897666667
Uganda,1990,1591.0273,205.2544,134.1465,76.44,5849.8571,1.0,65.1822,-2016.667,10471.952,0.4044,116.5474,0.0009,67.63136607,4233.7972,252.21419,380.6732183,67.6509,167.8201,2609.1646,370.736,0.0,182.3728,64.4458,15507403,1931504,8574406.0,9012225.0,24891.65137,0.296833333
Uganda,1991,1591.0273,205.2544,138.4944,88.2,5849.8571,1.0,67.2841,-2016.667,10471.952,0.5183,121.3274,0.0013,67.63136607,4287.0283,252.21419,380.6732183,78.2525,175.145,2724.0129,386.9462,0.0,182.3728,62.192,15974068,2066370,8861681.0,9310255.0,25114.71777,0.170583333
Uganda,1992,1591.0273,205.2544,149.1006,98.0,5849.8571,1.0,67.2553,-2016.667,10471.952,0.4724,125.7707,0.0013,67.63136607,4328.1523,252.21419,380.6732183,79.2543,178.0787,2775.2387,393.5682,0.0,182.3728,63.9622,16453782,2199107,9172087.0,9629879.0,25244.17007,0.257916667
Uganda,1993,1591.0273,205.2544,158.4787,103.88,5849.8571,1.0,65.7937,-2016.667,10471.952,0.4532,70.0201,0.0012,67.63136607,4369.302,252.21419,380.6732183,80.8562,183.6426,2861.3449,405.746,0.0,182.3728,56.4866,16936795,2338627,9498976.0,9963983.0,25341.32057,0.25375
Uganda,1994,1591.0273,205.2544,163.1367,107.8,5848.9933,1.0,60.4548,-2016.667,10471.952,0.4637,77.5285,0.0012,67.63136607,4413.2427,252.21419,380.6732183,77.858,184.4863,2766.5061,403.6328,0.0,182.3728,46.9865,17422205,2485429,9826618.0,10298404.0,25286.54887,0.15675
Uganda,1995,1591.0273,205.2544,170.0198,107.8,5886.5502,11.70157481,78.4976,-2016.667,10471.952,0.5635,109.443,0.0012,67.63136607,4470.7079,252.21419,380.6732183,97.3599,189.6203,2837.678,414.7012,0.0,182.3728,56.627,17910474,2639817,10100846.0,10579985.0,25565.72945,0.495916667
Uganda,1996,1860.1855,322.312,147.8449,113.68,5887.4761,1.0,80.2539,-2016.667,10471.952,0.8261,133.2048,0.0016,67.63136607,4515.1332,252.21419,380.6732183,158.0617,194.0708,2881.1445,423.7014,0.0,312.2587,56.627,18400077,2802041,10381224.0,10868349.0,26243.58597,0.2725
Uganda,1997,2284.2119,795.9642,151.7289,117.6,5885.8904,1.0,84.1546,-2016.667,10471.952,0.8662,164.2253,0.0018,0.0116,4560.9205,197.0629153,380.6732183,165.0639,199.1655,2961.3028,435.9673,0.0,687.102,54.0565,18893474,2972457,10690916.0,11186019.0,27582.25453,0.5155
Uganda,1998,2846.5229,978.0104,178.5568,125.44,5891.1954,0.0,96.561,-2016.667,10471.952,0.9135,133.5261,0.0017,0.0225,4613.5217,197.0629153,380.6732183,173.0657,206.1457,3061.1194,450.5395,0.0,833.523,65.4672,19398646,3153143,11017324.0,11520334.0,28687.15363,0.436166667
Uganda,1999,1869.0441,1309.704,184.0388,133.28,5889.0824,11.81049504,97.2587,-2016.667,10471.952,0.9289,198.6756,0.0017,0.0292,4651.0066,197.0629153,380.6732183,184.0678,211.5584,3146.5472,463.6419,0.0,1206.6554,70.0622,19926621,3346374,11383926.0,11895320.0,28660.41453,-0.021833333
Uganda,2000,1708.4344,778.081,186.2968,141.12,5882.007,12.09839581,98.6725,-2016.667,10471.952,1.1609,286.568,0.0017,0.0349,4686.9518,197.0629153,380.6732183,191.07,218.9047,3238.141,480.2808,0.0,651.7579,83.524,20484903,3554371,11750782.0,12269915.0,27678.12693,0.32825
Uganda,2001,1542.9265,63.1418,201.9084,148.96,5876.376,0.0,99.7257,-2016.872,10472.3619,1.1508,453.6107,0.0018,0.045,4732.5188,197.0629153,380.6732183,214.0723,228.2681,3347.494,499.9032,0.0,63.0125,90.6564,21076726,3778166,12118958.0,12644368.0,26596.99803,0.294166667
Uganda,2002,1404.9781,74.2893,210.4386,156.8,5878.1919,0.0,101.4955,-2016.872,10472.3619,1.2499,406.683,0.0021,0.0584,4779.767,197.0629153,380.6732183,238.075,249.5676,3512.9513,520.3526,0.0,72.867,91.1135,21699290,4018758,12507523.0,13037567.0,26732.10683,0.627
Uganda,2003,2197.7467,81.4839,220.6777,168.56,5875.3967,12.82548101,103.6166,-2016.872,10472.3619,1.5326,370.6944,0.0026,0.073,4818.4757,197.0629153,380.6732183,241.0776,276.3939,3713.2851,542.7657,0.0,77.8635,103.8971,22348557,4276263,12911462.0,13443274.0,27839.59431,0.873
Uganda,2004,1644.1657,63.3171,210.7448,182.28,5871.6996,13.1480139,115.6628,-2016.872,10472.3619,1.7128,415.5731,0.0024,0.0964,4860.7806,197.0629153,380.6732183,261.0803,294.0905,3809.0419,569.631,0.0,58.0158,110.914,23017847,4550589,13308219.0,13837865.0,27515.18285,0.723083333
Uganda,2005,2718.7678,83.5515,224.1362,199.92,5872.6262,1.0,124.8883,-2016.872,10472.3619,2.5991,395.681,0.0457,0.2388,4918.0705,197.0629153,380.6732183,276.0832,303.5965,3928.7171,587.2888,0.0,72.1731,265.6954,23702764,4841176,13710476.0,14236112.0,29008.30523,1.39475
Uganda,2006,483.9662,42.0211,229.2319,221.48,5871.0604,0.0,136.552,-2016.872,10472.3619,7.6068,1495.287,0.1251,1.7402,4964.8728,207.6890436,387.3282672,267.0861,307.2961,4009.6496,597.203,0.0,34.0045,269.2054,24401496,5149166,14125371.0,14647855.0,27988.89541,0.731333333
Uganda,2007,2198.5199,20.3841,236.0855,233.24,5869.4937,13.1480139,124.6685,-2016.872,10472.3619,8.9269,1660.4864,0.0467,3.1747,5032.1614,212.005107,387.3282672,296.089,318.1953,4141.3622,617.5816,0.0,20.1255,425.0559,25115006,5475481,14555146.0,15074658.0,30273.56859,0.55875
Uganda,2008,1778.2976,47.7227,232.4996,250.88,5869.2814,1.0,142.9857,-2016.872,10472.3619,9.3708,1842.0304,0.4052,3.0727,5114.4132,600.5454139,387.3282672,327.0922,350.2577,6168.6089,783.6,0.0,45.5246,340.4235,25842671,5821225,14997204.0,15512657.0,32750.82978,0.7845
Uganda,2009,1113.0126,30.583,230.0157,168.56,5864.1633,2.0,143.2579,-2016.872,10472.3619,11.6032,2038.2921,0.5543,4.7372,5189.8681,614.4471082,387.3282672,349.0954,360.6877,6366.5471,806.228,0.0,21.7906,347.3512,26585117,6186778,15450462.0,15962058.0,32505.61268,1.313166667
Uganda,2010,1867.4364,55.8781,236.7993,170.52,5866.1561,2.0,173.962,-2016.872,10472.3619,12.8552,2219.1633,0.2911,6.0887,5260.0393,614.4471082,387.3282672,491.0988,372.5289,6563.7018,832.0998,0.0,45.6635,312.4909,27341361,6573772,15916868.0,16424860.0,33946.03848,1.368416667
Uganda,2011,951.2641,45.42,247.1628,176.4,5866.1561,2.0,196.0386,-2016.872,10472.1569,13.3849,2420.3736,0.3251,12.3453,5325.0575,34.3598,387.3282672,557.1023,381.469,6743.5947,857.5288,0.0,43.9977,318.277,28110753,6982895,16395857.0,16899880.0,33034.87047,1.138666667
Uganda,2012,1801.8471,98.1321,249.336,180.32,5865.1419,1.0,235.9842,-2016.872,10472.1569,7.3701,2630.5939,0.1489,10.9083,5381.7535,53.1508,387.3282672,609.1057,391.115,6929.2054,881.788,0.0,90.6326,233.9864,28891600,7415196,16886179.0,17387117.0,34494.13307,1.094666667
Uganda,2013,1337.4595,46.1508,250.0685,182.28,5860.9134,1.0,262.9608,-2016.872,10472.1569,3.4506,2859.6051,0.018,8.4455,5440.3541,64.9051,387.3282672,552.1094,395.5747,7036.5541,894.9713,0.0,39.5565,278.0186,29683100,7870626,17387215.0,17886355.0,34357.00917,1.060916667
Uganda,2014,1175.2574,69.4183,258.5434,186.2,5860.7916,1.0,295.9784,-2016.872,10472.1569,4.8913,3189.7314,0.051,12.3182,5489.6473,91.4159,387.3282672,598.1132,393.5386,7236.9658,904.019,0.0,65.9271,323.0932,30482665,8350673,17920438.0,18416102.0,34999.51427,1.1095
Uganda,2015,1325.922,61.9201,262.9076,186.7429,5860.7916,1.0,322.9781,-2016.872,10472.1569,3.5606,3467.9092,0.0351,14.5182,5535.4779,111.0842,387.3282672,533.1171,403.5127,7478.3545,926.1245,0.0,56.4894,428.7302,31289039,8855831,18493558.0,18983798.0,35823.78907,1.193333333
Uganda,2016,1645.9598,50.0314,223.2175,164.2872,5856.8427,1.0,348.7686,-2016.872,10472.1569,6.3239,3788.5391,0.0724,19.9685,5595.7867,139.7833,387.3282672,560.1208,400.516,7278.6621,913.0225,0.0,45.2472,460.2556,32101656,9386309,19131236.0,19617063.0,36341.01847,1.312916667
Uganda,2017,1397.9711,66.5136,235.3276,138.129,5856.1244,1.0,369.6751,-2016.872,10472.1569,6.5644,4344.8269,0.0752,22.9549,5654.9301,162.4987,387.3282672,567.1248,407.2509,7492.9622,932.2166,0.0,63.1517,486.0025,32920646,9942312,19823359.0,20303726.0,37047.91287,1.684666667
Uganda,2018,973.7195,23.9568,268.7087,140.7398,5854.4059,1.0,403.9405,-2016.872,10472.1569,9.3326,4686.397,0.1537,32.0519,5719.6752,200.3398,387.3282672,523.1291,415.7121,7730.4229,955.3826,0.0,19.4312,528.49,33745480,10525083,20521108.0,20994287.0,37329.60247,1.128583333
Uganda,2019,512.6034,95.417,263.0444,175.467,5876.9142,1.0,425.6277,-2016.872,10472.1569,8.371,5240.2598,0.1292,33.0309,5777.4551,218.1934,387.3282672,799.1309,425.8466,7965.7703,980.9968,0.0,90.6328,551.6619,34576219,11135655,21241606.0,21707475.0,38284.16557,1.582833333
Uganda,2020,1252.2737,11.9043,224.6217,134.1659,5867.0162,1.0,388.5044,-2016.872,10472.1569,8.5602,5711.7293,0.1292,36.4939,5832.9068,242.4374,387.3282672,805.1346,436.1015,8194.6518,1006.5387,0.0,9.5769,551.6619,35412691,11775012,21973090.0,22431520.0,39558.02157,1.270666667
Ukraine,1992,60.5289,89.0452,2527.988,190.7158,20614.8496,2369.0,3511.5951,-59750.9587,0.0,24877.2466,1358.5695,12279.1413,2101.5405,8023.0091,4048.7969,1309.4293,40039.7039,6467.7623,3345.1594,11833.4329,0.0,0.0,20432.0038,17052692,34364740,23989004.0,27796149.0,105728.5594,0.443166667
Ukraine,1993,60.5289,89.0452,2900.5977,180.32,20608.3893,2215.0,3283.2131,-59750.9587,0.0,21064.0865,1329.7283,11376.6077,1674.3696,8371.8297,3943.4671,1638.6363,31485.6076,6044.5928,3168.5792,11078.5492,0.0,0.0,15216.1563,16999696,34317940,24002430.0,27775987.0,85978.3458,-0.442666667
Ukraine,1994,60.5289,89.0452,2326.7905,172.48,20596.7729,1931.0,2910.3633,-59750.9587,0.0,20435.5932,1085.868,9313.9543,1250.7961,8616.1427,3198.1261,2024.8699,26103.7004,5780.1813,3060.7718,10677.068,0.0,0.0,13780.7576,16924161,34225376,23874539.0,27612833.0,73663.8515,0.89375
Ukraine,1995,60.5289,89.0452,2290.7724,172.48,20689.8562,1754.0,3050.5132,-59750.9587,0.0,21515.1337,1229.5011,7376.0198,1244.2804,8935.035,3071.0163,2374.8715,22347.1239,5245.9985,2769.4619,9867.2214,0.0,0.0,14220.1478,16823731,34081946,23679060.0,27382205.0,68552.0485,0.828833333
Ukraine,1996,8.6921,39.4606,1814.5306,181.104,20600.3195,1242.0,2667.58,-59750.9587,0.0,16999.5451,860.0872,4825.2843,1205.4081,9031.7314,2226.6304,2764.2977,22225.1022,4737.4278,2457.0683,9027.4912,0.0,0.0,11026.3091,16697277,33885179,23467536.0,27148569.0,54189.1109,-0.303083333
Ukraine,1997,3.5226,38.849,2405.6697,176.4,20573.377,1046.0,3386.6611,-59750.9587,0.0,15385.3857,786.9602,3822.3949,1307.8315,9093.8947,1969.8845,3177.8444,23291.5746,4123.6554,2139.3062,7901.3609,0.0,0.0,10378.0243,16548086,33641228,23255023.0,26914331.0,51257.638,-0.259
Ukraine,1998,4.1728,40.3416,1924.3995,164.64,20601.096,984.0,3341.7847,-59750.9587,0.0,14959.3719,835.508,3474.3201,1488.7784,9141.4696,2390.2969,3582.4043,22899.8141,3501.1048,1810.2217,6768.8235,0.0,0.0,10263.1578,16383511,33365070,23055043.0,26690831.0,48424.747,0.582666667
Ukraine,1999,5.9524,50.5386,1826.6049,171.696,20437.1733,913.0,2877.5619,-59750.9587,0.0,12385.5531,293.9515,3039.0472,1651.0238,9135.4181,2786.2206,4023.6237,23438.8266,3320.7939,1665.1746,6439.0769,0.0,0.0,8086.056,16213678,33077114,22851980.0,26468140.0,42796.3344,1.5995
Ukraine,2000,2.0828,19.3342,1801.3469,197.568,20376.1459,733.0,2871.3434,-59750.9587,0.0,11596.9689,480.737,2050.5841,1791.5739,9162.1801,3206.2618,4392.3217,25468.3347,3091.2133,1531.5763,6027.9521,0.0,0.0,7456.3694,16046507,32793567,22636105.0,26243651.0,42505.9358,1.499916667
Ukraine,2001,40.984,15.2461,2712.5441,147.7997,20323.1061,511.0,2554.8948,-37353.0153,2143.988,11946.4553,649.8396,1608.5052,1996.0678,9220.3189,3559.7199,4797.3498,26452.1287,2724.1677,1401.5245,5295.5804,0.0,0.0,4482.0017,15884189,32518696,22403764.0,26010770.0,65230.207,1.1505
Ukraine,2002,62.7334,50.8346,2659.4134,148.176,20235.1141,373.0,2279.582,-37353.0153,2143.988,9881.3263,769.948,1459.6083,2248.3383,9288.4226,4159.3152,7035.9077,27608.4745,2791.6732,1407.8348,5444.0704,0.0,0.0,5754.1675,15697688,32281904,22185184.0,25791354.0,68448.913,1.44925
Ukraine,2003,26.2033,56.2964,1983.5135,175.616,20128.6684,276.0,2414.7453,-37353.0153,2143.988,10835.152,1070.3611,1536.9376,2604.6115,9581.886,5174.2001,7526.8657,29551.188,2845.5166,1372.8408,5964.3687,0.0,0.0,5203.5988,15498315,32082244,22003120.0,25602524.0,73119.5425,0.38075
Ukraine,2004,15.4297,13.8133,2772.9085,166.992,19933.512,298.0,2531.8408,-37353.0153,2143.988,10584.1195,1093.0696,1168.629,1070.2373,9656.1267,605.3604,6485.4014,30289.8872,2454.5659,1199.1314,5170.313,0.0,0.0,5165.1952,15299601,31916365,21832361.0,25429600.0,65465.5056,0.978416667
Ukraine,2005,86.9795,124.9823,2617.4659,167.776,19889.6318,446.0,2245.1085,-37353.0153,2143.988,11290.464,1398.6735,1348.4884,1151.177,9729.4697,1181.2997,7518.1875,31950.1159,2271.7785,1088.318,4817.2397,0.0,0.0,4724.9499,15103966,31788197,21654474.0,25258136.0,68839.0785,0.985
Ukraine,2006,61.943,53.9465,2428.4845,169.344,19854.7586,581.0,2630.6885,-37353.0153,2143.988,12351.0619,1717.8461,1439.4005,1351.2524,9789.6391,1838.9454,7499.1493,33265.3907,2238.0362,1021.534,4775.6678,0.0,0.0,4578.2751,14931773,31684616,21492873.0,25099683.0,72437.3363,0.427083333
Ukraine,2007,113.8428,30.8791,2126.3251,165.424,19802.5472,700.0,2784.9056,-37353.0153,2143.988,11238.9191,1918.6845,1452.448,1525.9829,9845.3399,2399.6181,6968.2287,35752.5007,2223.2573,972.5674,4731.6647,0.0,0.0,4596.2187,14775381,31610974,21353444.0,24959625.0,74140.3265,2.139083333
Ukraine,2008,74.249,25.0198,3449.7736,155.232,19705.5809,1075.0,2899.7573,-37353.0153,2143.988,12734.7671,2120.4622,1391.6085,1386.9409,9894.9347,2994.9503,2206.8452,33005.839,2050.587,893.4358,4407.4384,0.0,0.0,4866.4435,14629477,31556953,21229808.0,24833128.0,70129.8379,1.6815
Ukraine,2009,76.1137,146.0784,3069.0732,192.08,19642.8595,666.0,2615.4568,-37353.0153,2143.988,11745.1538,1707.2407,1328.9441,1233.2464,9829.9524,3328.0308,6239.0887,21443.9907,1930.7421,839.7725,3973.3385,0.0,0.0,4569.1334,14487124,31506900,21138444.0,24725440.0,59367.2684,1.504
